u,v,key,name,highway,lanes,length_m,flow_pcu_hr,capacity_pcu_hr,vc_ratio,t0_s,time_s,n_stopped
245671026,13598885120,0,Guru Nanak Road,secondary,2,164.8,0.0,2550.0,0.0,13.2,13.2,0
1361585270,1361563423,0,Link Road,primary,2,84.7,0.0,3060.0,0.0,5.5,5.5,0
245671031,10277909618,0,,secondary,2,163.5,0.0,2550.0,0.0,13.1,13.1,0
6380225662,13382833995,0,Mathuradas Vasanji Road,secondary,2,250.8,0.0,2550.0,0.0,20.1,20.1,0
11242800174,245664866,0,Sion Panvel Highway,trunk,4,67.8,0.0,6460.0,0.0,4.1,4.1,0
8711234598,7388123457,0,Chunilal Giridharlal Road,secondary,2,63.0,0.0,2550.0,0.0,5.0,5.0,0
4357358592,13479795775,0,SCLR - LBS Marg Connector,primary,1,274.8,0.0,1530.0,0.0,18.0,18.0,0
7416644622,245663848,0,Sion Bandra Link Road,primary,2,14.6,0.0,3060.0,0.0,1.0,1.0,0
4357358612,4357358608,0,Lal Bahadur Shastri Marg,primary,2,59.3,0.0,3060.0,0.0,3.9,3.9,0
7416644625,7416644624,0,60 Feet Road,secondary,2,55.1,0.0,2550.0,0.0,4.4,4.4,0
7416644625,245663968,0,,primary_link,2,77.3,0.0,3060.0,0.0,5.1,5.1,0
4357358608,13479795775,0,Lal Bahadur Shastri Marg,primary,2,30.1,0.0,3060.0,0.0,2.0,2.0,0
3878413328,13473398847,0,Mathuradas Vasanji Road,secondary,2,16.1,0.0,2550.0,0.0,1.3,1.3,0
7416644622,1647747115,0,,primary,2,53.5,0.0,3060.0,0.0,3.5,3.5,0
3878413323,2242610364,0,Mathuradas Vasanji Road,secondary,2,102.7,0.0,2550.0,0.0,8.2,8.2,0
12343305254,864940624,0,Gulmohar Road,primary,2,65.9,0.0,3060.0,0.0,4.3,4.3,0
2244797448,471554800,0,Swami Vivekanand Road,primary,2,229.6,0.0,3060.0,0.0,15.0,15.0,0
3878413321,3878413320,0,Mathuradas Vasanji Road,secondary,2,149.4,0.0,2550.0,0.0,12.0,12.0,0
3878413320,3878413319,0,Mathuradas Vasanji Road,secondary,2,40.6,0.0,2550.0,0.0,3.2,3.2,0
3878413319,3878413316,0,Mathuradas Vasanji Road,secondary,2,61.0,0.0,2550.0,0.0,4.9,4.9,0
3878413316,4686238311,0,Mathuradas Vasanji Road,secondary,2,90.0,0.0,2550.0,0.0,7.2,7.2,0
1936499715,13870621502,0,Ram Mandir Road,secondary,2,21.8,0.0,2550.0,0.0,1.7,1.7,0
348120084,10028699562,0,Juhu Tara Road,secondary,2,1167.5,0.0,2550.0,0.0,93.4,93.4,0
7416644624,7416644622,0,,primary,2,15.7,0.0,3060.0,0.0,1.0,1.0,0
7416644624,245663968,0,Sion Bandra Link Road,primary,2,52.2,0.0,3060.0,0.0,3.4,3.4,0
245670933,10923936105,0,Dadabhai Road,secondary,2,158.7,0.0,2550.0,0.0,12.7,12.7,0
10882696217,13537225637,0,Danda Boulevard,secondary,2,47.6,0.0,2550.0,0.0,3.8,3.8,0
11057906714,9681689002,0,Hill Road,secondary,2,61.5,0.0,2550.0,0.0,7.4,7.4,0
10882696219,13519774681,0,Chitrakar Dhurandar Road,secondary,2,51.4,0.0,2550.0,0.0,4.1,4.1,0
1936499738,11476100456,0,,secondary,2,6.6,0.0,2550.0,0.0,0.5,0.5,0
13919216486,1392429440,0,Swami Vivekanand Road,primary,2,12.3,0.0,3060.0,0.0,0.8,0.8,0
3878413343,623040015,0,R K Paramhans / Old Nagardas Road,secondary,2,16.2,0.0,2550.0,0.0,1.3,1.3,0
3878413343,969803864,0,R K Paramhans / Old Nagardas Road,secondary,2,79.4,0.0,2550.0,0.0,6.4,6.4,0
3878413343,13638265004,0,Mathuradas Vasanji Road,secondary,2,101.2,0.0,2550.0,0.0,8.1,8.1,0
3878413345,3878413343,0,Mathuradas Vasanji Road,secondary,2,13.2,0.0,2550.0,0.0,1.1,1.1,0
3878413345,623040016,0,Mathuradas Vasanji Road,secondary,2,105.6,0.0,2550.0,0.0,8.4,8.4,0
1934779427,623217288,0,Kamalakar Pant Walawalkar Marg,primary,2,11.3,0.0,3060.0,0.0,0.7,0.7,0
1934779427,9969180380,0,Balasaheb Sawant Road,secondary,2,176.9,0.0,2550.0,0.0,14.2,14.2,0
3878413346,10098735779,0,New Nagardas Road,secondary,2,103.0,0.0,2550.0,0.0,8.2,8.2,0
1365949516,13736729653,0,Sant Rohidas Marg,primary,2,42.3,0.0,3060.0,0.0,2.8,2.8,0
10273014620,2250795693,0,,motorway_link,3,36.2,0.0,5100.0,0.0,1.6,1.6,0
2958524971,2958524972,0,Chunilal Giridharlal Road,secondary,2,18.3,0.0,2550.0,0.0,1.5,1.5,0
1646690963,3794378018,0,Swami Vivekanand Road,secondary,2,70.0,0.0,2550.0,0.0,5.6,5.6,0
1646690976,3791183342,0,Link Road,primary,2,315.2,0.0,3060.0,0.0,20.6,20.6,0
1640972957,13519301031,0,Mahim Causeway,primary,2,94.0,0.0,3060.0,0.0,6.2,6.2,0
2249163422,2249163487,0,Service Road,secondary,2,199.3,0.0,2550.0,0.0,15.9,15.9,0
1646690973,2250676354,0,Suhasini Pawaskar Road,trunk_link,1,15.7,0.0,1615.0,0.0,0.9,0.9,0
1174192794,7394181656,0,Mahatma Gandhi Road,secondary,2,34.9,0.0,2550.0,0.0,2.8,2.8,0
1646690963,10277277846,0,Chatrapati Shivaji Road,secondary,2,11.5,0.0,2550.0,0.0,0.9,0.9,0
2629436047,5639804517,0,Sion Bandra Link Road,primary,2,64.2,0.0,3060.0,0.0,4.2,4.2,0
2629436075,1646746657,0,,primary_link,2,9.4,0.0,3060.0,0.0,0.6,0.6,0
2629436046,2629418452,0,Dharavi Depot Road,primary,2,175.7,0.0,3060.0,0.0,11.5,11.5,0
2909184653,4696720955,0,Jai Prakash Road,secondary,2,144.5,0.0,2550.0,0.0,11.6,11.6,0
2629436042,6491549420,0,Lal Bahadur Shastri Marg,primary,2,30.7,0.0,3060.0,0.0,2.0,2.0,0
10274112137,10274112136,0,Dadabhai Road,secondary,2,9.9,0.0,2550.0,0.0,0.8,0.8,0
10274112136,13985470041,0,Captain Vinayak Gore Flyover,secondary,2,331.7,0.0,2550.0,0.0,26.5,26.5,0
10274112136,245670953,0,Dadabhai Road,secondary,2,10.6,0.0,2550.0,0.0,0.9,0.9,0
628998823,2222709690,0,RDP Road No 5,secondary,2,70.5,0.0,2550.0,0.0,6.3,6.3,0
4674355887,1936294814,0,Jai Prakash Road,secondary,2,25.1,0.0,2550.0,0.0,2.0,2.0,0
622060376,6494817881,0,Santa Cruz – Chembur Link Road,trunk,3,71.8,0.0,4845.0,0.0,4.3,4.3,0
296354498,296354479,0,Vaikunthlal Mehta Road,secondary_link,2,56.6,0.0,2550.0,0.0,4.5,4.5,0
347194070,6429718915,0,Linking Road,secondary,2,144.2,0.0,2550.0,0.0,11.5,11.5,0
347194068,9979171948,0,Linking Road,secondary,2,33.2,0.0,2550.0,0.0,2.7,2.7,0
6493430478,621244017,0,Sant Gadge Maharaj Marg,primary,3,439.0,0.0,4590.0,0.0,28.7,28.7,0
347169478,11482202251,0,Carter Road,secondary,4,291.7,0.0,5100.0,0.0,23.3,23.3,0
296354499,3663657595,0,Swami Vivekanand Road,primary,2,12.2,0.0,3060.0,0.0,0.8,0.8,0
296354499,296354479,0,Vaikunthlal Mheta Road,secondary,2,28.6,0.0,2550.0,0.0,2.3,2.3,0
296354498,296354499,0,Swami Vivekanand Road,primary,2,40.2,0.0,3060.0,0.0,2.6,2.6,0
296354479,13984947792,0,Vaikunthlal Mehta Road,secondary,2,24.1,0.0,2550.0,0.0,1.9,1.9,0
471589564,10882715558,0,Gurunanak Marg,secondary,1,120.0,0.0,1275.0,0.0,9.6,9.6,0
10880492220,4233126850,0,Laxman Mhatre Road,secondary,2,24.9,0.0,2550.0,0.0,2.0,2.0,0
1174192826,1174272954,0,Mahatma Gandhi Road,secondary,2,31.0,0.0,2550.0,0.0,2.5,2.5,0
10880492216,11064832387,0,Laxman Mhatre Road,secondary,2,19.3,0.0,2550.0,0.0,1.5,1.5,0
10880492213,4233167591,0,Laxman Mhatre Road,secondary,2,131.0,0.0,2550.0,0.0,10.5,10.5,0
5126333103,629021717,0,Mahatma Gandhi Road,secondary,2,71.5,0.0,2550.0,0.0,5.7,5.7,0
10274112134,10274112132,0,Dadabhai Road,secondary,2,226.4,0.0,2550.0,0.0,18.1,18.1,0
10274112132,10274112137,0,Dadabhai Road,secondary,2,107.7,0.0,2550.0,0.0,8.6,8.6,0
1174192767,4357109779,0,Mahatma Gandhi Road,secondary,2,83.4,0.0,2550.0,0.0,6.7,6.7,0
13797636933,8711322730,0,N S Mankikar Marg,secondary,2,81.6,0.0,2550.0,0.0,6.5,6.5,0
10925572671,13852416643,0,Datta Mandir Road,secondary,2,311.5,0.0,2550.0,0.0,24.9,24.9,0
7391552060,7378436363,0,Mahatma Gandhi Road,secondary,2,57.3,0.0,2550.0,0.0,4.6,4.6,0
13797636934,10882945923,0,,secondary,2,46.8,0.0,2550.0,0.0,3.7,3.7,0
13797636934,13797636933,0,,secondary_link,2,10.9,0.0,2550.0,0.0,0.9,0.9,0
12071395897,6495023334,0,Chunabhatti Road,secondary,2,34.9,0.0,2550.0,0.0,2.8,2.8,0
12071395897,2077290161,0,Chunabhatti Road,secondary,2,9.0,0.0,2550.0,0.0,0.7,0.7,0
13797636933,13797636934,0,,secondary_link,2,10.9,0.0,2550.0,0.0,0.9,0.9,0
628998774,2221887953,0,Gorai Link Road,secondary,2,71.1,0.0,2550.0,0.0,5.7,5.7,0
12325306929,245671277,0,V K Krishna Marg,secondary,2,360.7,0.0,2550.0,0.0,28.9,28.9,0
12325306928,13747643734,0,V K Krishna Marg,secondary,2,82.1,0.0,2550.0,0.0,6.6,6.6,0
13522436650,9410872950,0,Juhu Tara Road,secondary,2,90.6,0.0,2550.0,0.0,7.2,7.2,0
13522436650,245669284,0,,secondary_link,2,9.2,0.0,2550.0,0.0,0.7,0.7,0
10942284330,10882945925,0,N S Mankikar Marg,secondary,2,99.4,0.0,2550.0,0.0,8.0,8.0,0
2958524972,13691052205,0,Chunilal Giridharlal Road,secondary,2,17.7,0.0,2550.0,0.0,1.4,1.4,0
4362576452,296362012,0,Swami Vivekanand Road,primary,2,132.4,0.0,3060.0,0.0,8.7,8.7,0
12330279493,630298099,0,Sher-e-Punjab road,secondary,2,5.5,0.0,2550.0,0.0,0.4,0.4,0
10925572677,10277477773,0,Datta Mandir Road,secondary,2,25.3,0.0,2550.0,0.0,2.0,2.0,0
13797636938,13797636940,0,N S Mankikar Marg,secondary,2,39.0,0.0,2550.0,0.0,3.1,3.1,0
13797636938,13797636939,0,,secondary_link,2,9.2,0.0,2550.0,0.0,0.7,0.7,0
13797636939,11070903959,0,,secondary,2,65.7,0.0,2550.0,0.0,5.3,5.3,0
13797636939,13797636938,0,,secondary_link,2,9.2,0.0,2550.0,0.0,0.7,0.7,0
10093838939,13778926638,0,Malad Marve Road,secondary,2,42.4,0.0,2550.0,0.0,3.4,3.4,0
13510287966,245675138,0,Main Road,secondary,2,10.9,0.0,2550.0,0.0,0.9,0.9,0
13510287966,4357109784,0,Balasaheb Devras Road,secondary,2,151.5,0.0,2550.0,0.0,12.1,12.1,0
6494896736,4352245939,0,,primary_link,2,13.3,0.0,3060.0,0.0,0.9,0.9,0
6494896736,4352245947,0,Lal Bahadur Shastri Marg,primary,2,259.5,0.0,3060.0,0.0,17.0,17.0,0
6133891680,10595428376,0,Sion Bandra Link Road,motorway_link,1,123.0,0.0,1700.0,0.0,5.5,5.5,0
2128594748,13522436650,0,Juhu Tara Road,secondary,2,150.4,0.0,2550.0,0.0,12.0,12.0,0
2249163368,13947125474,1,Western Express Highway,trunk,3,247.9,0.0,4845.0,0.0,14.9,14.9,0
3803783788,1375251720,0,Sahar Road,secondary,2,63.5,0.0,2550.0,0.0,5.1,5.1,0
628998774,7345415530,0,Gorai Road,secondary,2,10.2,0.0,2550.0,0.0,0.8,0.8,0
623223512,13130856586,0,Vaikunthlal Mehta Road,secondary,2,10.1,0.0,2550.0,0.0,0.8,0.8,0
2249163481,13037017870,0,Western Express Highway,trunk,3,18.5,0.0,4845.0,0.0,1.1,1.1,0
2249163487,2249163520,0,Service Road,secondary,2,89.6,0.0,2550.0,0.0,7.2,7.2,0
13947151153,245664037,0,Sant Rohidas Marg,primary,2,73.1,0.0,3060.0,0.0,4.8,4.8,0
13652312885,628597978,0,Boraspada Road,secondary,2,161.5,0.0,2550.0,0.0,12.9,12.9,0
13652312885,13652312884,0,,secondary_link,2,11.7,0.0,2550.0,0.0,0.9,0.9,0
12406104884,12406104883,0,,trunk_link,3,28.2,0.0,4845.0,0.0,1.7,1.7,0
12406104883,10384248274,0,Santa Cruz – Chembur Link Road,trunk,3,258.5,0.0,4845.0,0.0,15.5,15.5,0
13947151154,13947151153,0,,primary_link,2,12.3,0.0,3060.0,0.0,0.8,0.8,0
13947151154,6557556695,0,Sant Rohidas Marg,primary,2,48.5,0.0,3060.0,0.0,3.2,3.2,0
13947151153,13947151154,0,,primary_link,2,12.3,0.0,3060.0,0.0,0.8,0.8,0
11023557408,13847736883,0,60 Feet Road,secondary,2,234.2,0.0,2550.0,0.0,18.7,18.7,0
13947151152,7372036720,0,Sion Bandra Link Road,primary,2,276.9,0.0,3060.0,0.0,18.1,18.1,0
13947151152,2381984473,0,,primary_link,2,8.5,0.0,3060.0,0.0,0.6,0.6,0
6552380198,10264617834,0,,secondary_link,2,42.2,0.0,2550.0,0.0,3.4,3.4,0
6552380198,6428843059,0,I A Project Road,secondary,2,33.1,0.0,2550.0,0.0,2.6,2.6,0
6552380191,12296084706,0,V K Krishna Marg,secondary,2,176.3,0.0,2550.0,0.0,14.1,14.1,0
471581476,10882727463,0,,secondary_link,2,6.6,0.0,2550.0,0.0,0.8,0.8,0
12406104882,10772904746,0,Flyover,trunk,3,1475.1,0.0,4845.0,0.0,106.2,106.2,0
13652312884,13652312885,0,,secondary_link,2,11.7,0.0,2550.0,0.0,0.9,0.9,0
13652312884,13651615237,0,Boraspada Road,secondary,2,74.6,0.0,2550.0,0.0,6.0,6.0,0
12333581106,10882674722,0,Maroshi Village Road,secondary,2,110.8,0.0,2550.0,0.0,8.9,8.9,0
2249163570,7357634710,0,Western Express Highway,trunk,3,23.3,0.0,4845.0,0.0,1.4,1.4,0
2249163570,2249163578,0,,secondary,2,13.8,0.0,2550.0,0.0,1.1,1.1,0
2249163578,7357634711,0,Service Road,secondary,2,12.9,0.0,2550.0,0.0,1.0,1.0,0
2249163578,13840721725,0,Miragaon Road,secondary,2,16.7,0.0,2550.0,0.0,1.3,1.3,0
12333581107,2244962429,0,Maroshi Village Road,secondary,2,10.3,0.0,2550.0,0.0,0.8,0.8,0
12084454212,9469495781,0,Avenue 3: Lane 3,secondary,2,9.2,0.0,2550.0,0.0,0.7,0.7,0
245678918,2233651462,0,Chincholi Bunder Road,secondary,2,10.5,0.0,2550.0,0.0,0.8,0.8,0
245678918,6204119841,0,Chincholi Bunder Road,secondary,2,16.0,0.0,2550.0,0.0,1.3,1.3,0
13852795719,13852795720,0,,secondary_link,2,11.6,0.0,2550.0,0.0,0.9,0.9,0
13852795719,10882702403,0,L K Mehta Marg,secondary,2,73.5,0.0,2550.0,0.0,5.9,5.9,0
13852795720,13852795719,0,,secondary_link,2,11.6,0.0,2550.0,0.0,0.9,0.9,0
13852795720,10882768316,0,L K Mehta Marg,secondary,2,30.8,0.0,2550.0,0.0,2.5,2.5,0
2249163603,3794378233,0,,secondary,2,189.1,0.0,2550.0,0.0,15.1,15.1,0
471581476,13520933670,0,Manuel Gonsalves Road,secondary,2,118.3,0.0,2550.0,0.0,14.2,14.2,0
11023557408,7416594673,0,Mahim Sion Link Road,secondary,2,10.6,0.0,2550.0,0.0,0.9,0.9,0
13795320547,2246473232,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,16.5,0.0,3060.0,0.0,1.1,1.1,0
4233167601,6618295251,0,Link Road,primary,2,26.9,0.0,3060.0,0.0,1.8,1.8,0
4233167615,7331456326,0,Link Road,primary,2,29.0,0.0,3060.0,0.0,1.9,1.9,0
12295856894,6602738091,0,Balasaheb Sawant Road,secondary,2,135.9,0.0,2550.0,0.0,10.9,10.9,0
11023557370,245663708,0,SL Raheja Hospital Marg,secondary,2,221.3,0.0,2550.0,0.0,17.7,17.7,0
7392412407,627837248,0,,secondary_link,2,39.6,0.0,2550.0,0.0,3.2,3.2,0
4233167606,7331456327,0,Link Road,primary,2,51.1,0.0,3060.0,0.0,3.3,3.3,0
1188807414,627838403,0,Chakravarty Ashok Road,secondary,2,39.5,0.0,2550.0,0.0,3.2,3.2,0
4233167598,4233167601,0,Link Road,primary,2,20.5,0.0,3060.0,0.0,1.3,1.3,0
6552380193,4014863218,0,,secondary,2,356.6,0.0,2550.0,0.0,28.5,28.5,0
346604267,346605046,0,,secondary,2,146.9,0.0,2550.0,0.0,11.8,11.8,0
12926034666,347176149,0,Linking Road,secondary,2,182.9,0.0,2550.0,0.0,14.6,14.6,0
12926034666,12926034665,0,,secondary_link,2,19.9,0.0,2550.0,0.0,1.6,1.6,0
12926034665,12926034666,0,,secondary_link,2,19.9,0.0,2550.0,0.0,1.6,1.6,0
4233167591,6469836222,0,Laxman Mhatre Road,secondary,2,11.6,0.0,2550.0,0.0,0.9,0.9,0
13795320547,11066485725,0,Mathuradas Vasanji Road (Andheri Kurla Road),primary,2,45.9,0.0,3060.0,0.0,3.0,3.0,0
11023557375,11023557370,0,SL Raheja Hospital Marg,secondary,2,11.2,0.0,2550.0,0.0,0.9,0.9,0
7392412417,627837248,0,M B Desai Road,secondary,2,20.7,0.0,2550.0,0.0,1.7,1.7,0
2249163520,2249163539,0,Service Road,secondary,2,141.0,0.0,2550.0,0.0,11.3,11.3,0
10603299588,4335012916,0,Juhu Tara Road,secondary,2,359.2,0.0,2550.0,0.0,28.7,28.7,0
4233167621,4233167625,0,Link Road,primary,2,79.4,0.0,3060.0,0.0,5.2,5.2,0
10942300937,1879817825,0,Jogeshwari Vikhroli Link Road,primary,3,298.9,0.0,4590.0,0.0,19.6,19.6,0
4233167625,7330976939,0,Link Road,primary,2,23.9,0.0,3060.0,0.0,1.6,1.6,0
4233167629,1646690976,0,Link Road,primary,2,41.7,0.0,3060.0,0.0,2.7,2.7,0
2249163539,13840721725,0,Service Road,secondary,2,162.7,0.0,2550.0,0.0,13.0,13.0,0
11060986645,2622177307,0,Lal Bahadur Shastri Marg,primary,2,246.7,0.0,3060.0,0.0,16.1,16.1,0
10277913367,10277913370,0,,secondary_link,2,18.9,0.0,2550.0,0.0,1.5,1.5,0
10277913370,4323055307,0,Mathuradas Vasanji Road,secondary,2,196.0,0.0,2550.0,0.0,15.7,15.7,0
11023557403,13366357984,0,Mahim Sion Link Road,secondary,2,127.9,0.0,2550.0,0.0,10.2,10.2,0
4235207452,1651801022,0,Sardar Vallabhbhai Patel Road,secondary,2,107.6,0.0,2550.0,0.0,8.6,8.6,0
476480287,13615156523,0,Street 3,secondary,2,90.3,0.0,2550.0,0.0,7.2,7.2,0
6552380192,6552380193,0,,secondary,2,21.7,0.0,2550.0,0.0,1.7,1.7,0
6552380192,6428843059,0,V K Krishna Marg,secondary,2,22.7,0.0,2550.0,0.0,1.8,1.8,0
8589101237,3803645363,0,Chitrakar Dhurandar Road,secondary,2,45.1,0.0,2550.0,0.0,3.6,3.6,0
864905398,9771116368,0,Gulmohar Road,primary,2,131.1,0.0,3060.0,0.0,8.6,8.6,0
7331358909,7331358917,0,,primary,2,2.7,0.0,3060.0,0.0,0.2,0.2,0
10277277833,10880324971,0,Swami Vivekanand Road,secondary,2,8.6,0.0,2550.0,0.0,0.7,0.7,0
10277277840,10277277836,0,Swami Vivekanand Road,secondary,2,356.6,0.0,2550.0,0.0,28.5,28.5,0
1939198095,12311884147,0,Link Road,primary,2,98.4,0.0,3060.0,0.0,6.4,6.4,0
10277277835,10277277833,0,Swami Vivekanand Road,secondary,2,144.2,0.0,2550.0,0.0,11.5,11.5,0
10277277836,10277277835,0,Swami Vivekanand Road,secondary,2,80.5,0.0,2550.0,0.0,6.4,6.4,0
2233651339,4347108651,0,Chincholi Bunder Road,secondary,2,86.6,0.0,2550.0,0.0,6.9,6.9,0
2233651339,1185821557,0,Chincholi Bunder Road,secondary,2,65.1,0.0,2550.0,0.0,5.2,5.2,0
10277277832,10277277831,0,Swami Vivekanand Road,secondary,2,52.7,0.0,2550.0,0.0,4.2,4.2,0
1174335635,2233650333,0,Mahatma Gandhi Road,secondary,2,124.6,0.0,2550.0,0.0,10.0,10.0,0
10277277831,10277277829,0,Swami Vivekanand Road,secondary,2,114.5,0.0,2550.0,0.0,9.2,9.2,0
296849535,13857111157,0,Jai Prakash Road,secondary,2,288.5,0.0,2550.0,0.0,23.1,23.1,0
10277277829,10277277825,0,Swami Vivekanand Road,secondary,2,145.5,0.0,2550.0,0.0,11.6,11.6,0
10277277823,10277277819,0,Swami Vivekanand Road,secondary,2,231.8,0.0,2550.0,0.0,18.5,18.5,0
347115650,13522294905,0,Perry Road,secondary,2,52.4,0.0,2550.0,0.0,4.2,4.2,0
10570371202,4233167598,0,Link Road,primary,2,270.9,0.0,3060.0,0.0,17.7,17.7,0
7298842042,10882694912,0,Carter Road,secondary,4,148.5,0.0,5100.0,0.0,11.9,11.9,0
10277277844,13463507572,0,Swami Vivekanand Road,secondary,2,7.3,0.0,2550.0,0.0,0.6,0.6,0
13514297393,13514297394,0,,secondary_link,2,8.0,0.0,2550.0,0.0,0.6,0.6,0
7357632676,2244790722,0,,secondary,2,36.3,0.0,2550.0,0.0,2.9,2.9,0
13893259451,13888224699,0,,primary_link,2,25.0,0.0,3060.0,0.0,1.6,1.6,0
245682360,245682376,0,Devidas Road,primary,2,81.3,0.0,3060.0,0.0,5.3,5.3,0
2221887667,2221979819,0,RDP Road No 5,secondary,2,39.0,0.0,2550.0,0.0,3.5,3.5,0
2221887661,2221887647,0,RDP Road No 5,secondary,2,126.0,0.0,2550.0,0.0,11.3,11.3,0
7357632678,13840721728,0,,secondary,2,99.4,0.0,2550.0,0.0,8.0,8.0,0
7357632676,13840721728,0,,secondary,2,11.6,0.0,2550.0,0.0,0.9,0.9,0
10945917093,2222186312,0,Bhoomi Park Road,secondary,2,58.6,0.0,2550.0,0.0,4.7,4.7,0
245682326,245682368,0,Kasturba Gandhi Road,secondary,2,83.3,0.0,2550.0,0.0,6.7,6.7,0
2221887647,7345105024,0,RDP Road No 5,secondary,2,96.6,0.0,2550.0,0.0,8.7,8.7,0
10277277855,10277277850,0,Swami Vivekanand Road,primary,2,171.7,0.0,3060.0,0.0,11.2,11.2,0
10277277855,1480129878,0,,trunk_link,3,12.0,0.0,4845.0,0.0,0.7,0.7,0
10277277850,3794378017,0,Swami Vivekanand Road,secondary,2,235.8,0.0,2550.0,0.0,18.9,18.9,0
10277277850,7331456320,0,C S Link Road,primary,2,11.3,0.0,3060.0,0.0,0.7,0.7,0
10277277846,10877132886,0,Swami Vivekanand Road,secondary,2,6.8,0.0,2550.0,0.0,0.5,0.5,0
10277277825,13467861326,0,Swami Vivekanand Road,secondary,2,76.4,0.0,2550.0,0.0,6.1,6.1,0
347115647,347115644,0,Perry Road,secondary,2,37.9,0.0,2550.0,0.0,3.0,3.0,0
2221887615,13649079113,0,Kadsiddheshwar Marg,secondary,2,161.9,0.0,2550.0,0.0,11.7,11.7,0
10882363458,2233648859,0,Sardar Vallabhbhai Patel Road,secondary,2,129.4,0.0,2550.0,0.0,10.4,10.4,0
7361925203,2236679734,0,Aarey Colony Road,secondary,2,340.5,0.0,2550.0,0.0,27.2,27.2,0
7361925203,7361902368,0,Aarey Colony Road,secondary,2,160.9,0.0,2550.0,0.0,12.9,12.9,0
6431289415,245668828,0,Juhu Tara Road,secondary,2,9.8,0.0,2550.0,0.0,0.8,0.8,0
5130752071,3217430342,0,,secondary,2,11.0,0.0,2550.0,0.0,0.9,0.9,0
5130752067,3217430426,0,,secondary,2,374.0,0.0,2550.0,0.0,29.9,29.9,0
5130752067,11105021580,0,,secondary,2,96.6,0.0,2550.0,0.0,7.7,7.7,0
631525441,6430673820,0,Bandra Kurla Complex Road,primary,3,40.8,0.0,4590.0,0.0,2.7,2.7,0
1375170686,10093838939,0,Malad Marve Road,secondary,2,10.0,0.0,2550.0,0.0,0.8,0.8,0
631525441,296857791,0,,secondary,3,18.7,0.0,3825.0,0.0,1.5,1.5,0
10882363456,10882363458,0,Sardar Vallabhbhai Patel Road,secondary,2,106.9,0.0,2550.0,0.0,8.5,8.5,0
10882363456,630298114,0,Kanhore Marg Road,secondary,2,8.0,0.0,2550.0,0.0,0.6,0.6,0
631525438,2897024798,0,Bandra Kurla Complex Road,primary,3,385.3,0.0,4590.0,0.0,25.2,25.2,0
631525438,245666966,0,Street 7,secondary,2,18.3,0.0,2550.0,0.0,1.5,1.5,0
245665854,2897022073,0,Avenue 3,secondary,2,9.0,0.0,2550.0,0.0,0.7,0.7,0
3797889114,623037777,0,Guru Hargovindji Road,primary,2,403.8,0.0,3060.0,0.0,26.4,26.4,0
10936586333,7345415552,0,Gorai Link Road,secondary,2,68.7,0.0,2550.0,0.0,5.5,5.5,0
10936586334,628998823,0,Gorai Link Road,secondary,2,8.1,0.0,2550.0,0.0,0.6,0.6,0
245682275,245682294,0,Kasturba Gandhi Road,secondary,2,23.7,0.0,2550.0,0.0,1.9,1.9,0
13521149005,13521149006,0,,secondary_link,2,7.4,0.0,2550.0,0.0,0.6,0.6,0
13521149005,7241583735,0,,secondary,2,123.0,0.0,2550.0,0.0,9.8,9.8,0
13519081577,10591500468,0,Danda Boulevard,secondary,2,96.5,0.0,2550.0,0.0,7.7,7.7,0
13519081578,6271834098,0,,secondary,2,90.4,0.0,2550.0,0.0,7.2,7.2,0
3633836136,1343009445,0,Kachipada Ramchandra Lane,secondary,2,56.1,0.0,2550.0,0.0,4.5,4.5,0
3633836136,1343008504,0,Kachipada Ramchandra Lane,secondary,2,67.2,0.0,2550.0,0.0,5.4,5.4,0
10770722930,2622177294,0,Lal Bahadur Shastri Marg,primary,2,30.1,0.0,3060.0,0.0,2.0,2.0,0
13904217919,245682435,0,Link Road,primary,2,6.0,0.0,3060.0,0.0,0.4,0.4,0
245682294,245682326,0,Kasturba Gandhi Road,secondary,2,75.5,0.0,2550.0,0.0,6.0,6.0,0
10277277815,2399367035,0,Swami Vivekanand Road,secondary,2,29.9,0.0,2550.0,0.0,2.4,2.4,0
10277277819,10277277815,0,Swami Vivekanand Road,secondary,2,139.5,0.0,2550.0,0.0,11.2,11.2,0
347115644,13514498300,0,Perry Road,secondary,2,5.4,0.0,2550.0,0.0,0.4,0.4,0
1936355451,4335012905,0,Juhu Tara Road,secondary,2,9.8,0.0,2550.0,0.0,0.8,0.8,0
13893259451,13888227801,0,,primary_link,2,11.0,0.0,3060.0,0.0,0.7,0.7,0
245682366,11031597010,0,Devidas Road,primary,2,9.6,0.0,3060.0,0.0,0.6,0.6,0
296857791,2897024818,0,Bandra Kurla Complex Road,primary,3,13.5,0.0,4590.0,0.0,0.9,0.9,0
13980250394,10738867823,0,,primary,2,72.7,0.0,3060.0,0.0,4.8,4.8,0
4678250805,4678250796,0,Linking Road,secondary,2,46.9,0.0,2550.0,0.0,3.7,3.7,0
4678250796,245669230,0,Linking Road,secondary,2,7.9,0.0,2550.0,0.0,0.6,0.6,0
245682474,3110861696,0,Devidas Road,primary,2,40.4,0.0,3060.0,0.0,2.6,2.6,0
245682470,2224326517,0,Swami Vivekanand Road,secondary,2,141.9,0.0,2550.0,0.0,11.4,11.4,0
